State_County,Edu_Less_than_HS_2017_21,Edu_HS_diploma_2017_21,Edu_Some_college_2017_21,Edu_Bachelor_or_higher_2017_21,Crime_Rate,Income_Mean,Race_Hispanic,Race_White,Race_Black,Race_Native,Race_Asian,Race_Pacific
IA_Marshall_County,14.7,34.5,30.0,20.7,365.9072059,55272.5,20.7,72.5,1.0,0.2,3.2,0.0
IA_Mitchell_County,7.2,34.8,36.5,21.5,37.3517602,45202.25,1.3,96.8,0.1,0.3,0.6,0.0
IA_Monona_County,7.2,39.8,38.0,15.0,153.4919417,51276.0,0.8,95.2,0.1,2.6,0.2,0.0
IA_Muscatine_County,10.4,34.9,31.8,22.9,469.2314875,82957.0,17.5,77.8,1.9,0.2,1.1,0.1
IA_O'Brien_County,8.4,36.5,33.8,21.3,71.20478496,58156.0,4.5,93.2,0.7,0.2,0.9,0.0
IA_Osceola_County,11.4,37.7,33.8,17.0,0.0,50622.5,7.4,90.4,1.3,0.0,0.1,0.1
IA_Palo_Alto_County,6.5,29.4,40.7,23.3,174.1970604,39399.0,2.4,94.3,1.9,0.2,0.5,0.0
IA_Pocahontas_County,10.5,36.5,35.9,17.1,167.7383282,46480.5,3.5,93.6,1.7,0.0,0.6,0.0
IA_Pottawattamie_County,10.0,32.5,34.6,22.9,873.5225606,64656.0,7.5,88.3,1.4,0.3,0.6,0.0
IA_Poweshiek_County,5.8,38.5,26.0,29.6,225.7943121,71185.0,3.1,92.0,1.9,0.0,2.0,0.0
IA_Ringgold_County,6.7,39.6,33.3,20.3,59.14826498,44099.0,2.2,96.0,0.1,0.3,0.9,0.0
IA_Scott_County,6.1,27.9,32.5,33.6,443.70103,69952.0,6.4,80.7,7.9,0.3,2.5,0.0
IA_Shelby_County,6.5,34.9,36.6,22.0,8.360504975,48869.0,2.8,95.0,0.5,0.1,0.3,0.0
IA_Sioux_County,8.0,29.3,31.7,31.1,101.3112571,74319.0,10.2,87.5,0.4,0.2,0.7,0.0
IA_Story_County,3.1,16.8,29.0,51.1,142.847867,60171.0,3.3,84.5,1.9,0.3,7.3,0.0
IA_Tama_County,9.3,41.1,33.1,16.5,324.3058716,60727.0,8.7,82.2,0.6,6.9,0.4,0.0
IA_Union_County,8.9,33.0,35.4,22.7,150.9973774,42428.0,2.8,94.5,1.2,0.3,0.7,0.1
IA_Warren_County,4.2,29.5,34.0,32.3,278.8575292,120279.0,2.6,94.7,0.2,0.1,0.5,0.3
IA_Washington_County,8.1,36.9,31.4,23.6,358.8462412,49947.333333333336,5.9,91.5,0.9,0.3,0.6,0.0
IA_Webster_County,8.5,34.9,36.7,19.9,423.8203218,52751.5,4.5,88.1,4.6,0.3,1.3,0.0
IA_Winneshiek_County,4.1,33.9,31.4,30.6,28.57959417,50591.0,2.2,95.2,1.0,0.2,1.1,0.0
IA_Woodbury_County,12.3,32.6,31.8,23.3,305.4929991,64391.0,15.8,74.7,2.9,1.4,2.8,0.2
IA_Worth_County,6.9,35.8,37.3,20.0,119.3475666,58951.0,2.8,94.7,1.1,0.0,0.3,0.0
KS_Allen_County,7.3,36.2,37.8,18.7,243.8281012,63857.40506329114,3.3,90.7,1.5,0.1,0.6,0.1
KS_Anderson_County,14.4,37.7,31.5,16.4,215.2716221,39479.333333333336,0.7,95.2,0.2,3.5,0.0,0.0
KS_Atchison_County,6.0,42.4,29.4,22.1,358.2303421,38310.0,2.9,88.4,3.1,0.4,0.3,0.1
KS_Barton_County,11.3,30.8,37.0,20.9,425.3153513,35428.0,14.5,82.0,1.1,0.3,0.1,0.2
KS_Bourbon_County,9.9,31.5,35.0,23.5,457.8507945,39362.0,2.5,90.5,3.2,0.7,0.9,0.0
KS_Brown_County,6.5,38.0,36.4,19.1,170.0510153,51330.0,4.2,83.4,0.9,7.7,0.6,0.1
KS_Butler_County,6.3,26.6,34.9,32.3,227.9531328,60327.0,4.6,89.5,2.1,0.8,1.1,0.0
KS_Chautauqua_County,12.0,33.5,39.4,15.2,140.7657658,34477.0,3.4,86.7,0.4,5.3,0.0,0.0
KS_Clay_County,5.8,36.1,32.3,25.8,202.2364977,45244.666666666664,2.4,94.5,0.7,0.6,0.6,0.0
KS_Cowley_County,8.1,30.0,37.8,24.1,425.3673627,47779.0,10.6,80.2,2.6,1.8,1.6,0.0
KS_Dickinson_County,6.7,31.6,37.3,24.5,147.8912744,58429.5,4.5,91.1,0.9,0.8,0.4,0.0
KS_Doniphan_County,8.8,34.3,38.1,18.7,318.4307732,62117.5,2.7,90.2,3.7,1.1,0.2,0.0
KS_Ford_County,24.9,24.1,30.5,20.5,381.9753583,66739.0,53.9,40.8,2.3,0.4,1.4,0.0
KS_Franklin_County,7.2,37.5,32.2,23.0,275.8352758,48299.0,4.1,91.0,1.5,0.3,0.3,0.0
KS_Geary_County,6.2,24.8,45.2,23.9,497.5390541,44638.0,15.6,57.2,16.8,0.7,3.1,0.8
KS_Hamilton_County,18.8,39.9,21.9,19.4,191.6443082,55744.0,33.7,63.8,0.7,0.2,0.0,0.0
KS_Harper_County,10.9,38.2,34.1,16.8,170.6484642,51200.0,6.3,90.3,0.1,2.3,0.2,0.0
KS_Harvey_County,8.3,23.2,36.5,32.0,391.4682939,60626.0,11.7,83.3,1.8,0.3,0.6,0.2
KS_Jefferson_County,5.1,39.2,31.1,24.6,228.5653537,56821.666666666664,2.5,93.9,0.6,0.6,0.0,0.0
KS_Jewell_County,7.3,37.2,35.8,19.7,0.0,41351.0,2.4,95.5,0.4,0.3,0.0,0.1
KS_Johnson_County,3.7,13.8,26.2,56.3,149.2239824,134274.0,7.4,80.5,4.5,0.2,4.7,0.0
KS_Lincoln_County,4.5,26.2,44.6,24.7,0.0,44595.0,3.0,95.7,0.7,0.1,0.0,0.0
KS_Linn_County,6.3,38.7,34.5,20.5,262.7154267,43313.0,2.6,93.9,0.7,1.0,0.3,0.0
KS_McPherson_County,8.3,26.0,36.0,29.7,148.8044912,51802.5,4.0,91.8,1.0,0.5,0.5,0.0
KS_Marion_County,8.2,30.1,34.2,27.6,40.91987888,44646.0,3.3,93.2,0.7,0.1,0.3,0.0
KS_Marshall_County,8.6,39.3,33.3,18.8,149.970006,47318.0,2.4,95.0,0.3,0.3,0.3,0.3
KS_Montgomery_County,10.0,32.0,37.6,20.5,615.303861,47717.0,6.2,80.1,5.3,3.0,1.0,0.2
KS_Morris_County,7.2,35.3,32.2,25.3,121.9299774,27433.5,4.5,92.3,0.1,0.2,0.5,0.0
KS_Nemaha_County,6.6,37.3,28.0,28.1,127.9401634,50036.0,1.8,95.6,0.5,0.5,0.3,0.0
KS_Neosho_County,9.0,30.5,40.0,20.5,237.3706634,33776.5,5.0,90.6,1.0,0.4,0.4,0.0
KS_Osborne_County,5.9,34.2,38.4,21.5,130.9586171,39522.0,2.0,94.7,0.5,0.4,0.3,0.0
KS_Phillips_County,9.1,34.4,35.1,21.5,180.5054152,53113.0,3.2,94.1,0.4,0.3,0.3,0.1
KS_Pottawatomie_County,4.3,29.3,29.7,36.7,242.3868494,50844.5,5.3,89.9,0.6,1.3,0.8,0.0
KS_Reno_County,8.7,30.1,40.5,20.7,464.2467674,41802.0,9.1,84.7,2.7,0.5,0.5,0.0
KS_Republic_County,4.8,31.4,37.7,26.1,103.7344398,41911.0,1.6,96.2,0.2,0.3,0.7,0.0
KS_Rice_County,7.1,31.1,39.3,22.5,109.879133,48946.5,11.2,84.0,1.7,0.3,0.6,0.2
KS_Riley_County,3.9,16.1,31.9,48.2,240.0721543,52725.0,8.1,76.9,6.3,0.4,4.9,0.2
KS_Rooks_County,9.5,33.2,36.6,20.7,77.07129094,53879.0,2.5,94.5,0.7,0.2,0.4,0.0
KS_Saline_County,6.7,29.5,36.0,27.8,339.0742734,54134.0,10.9,80.5,3.1,0.3,2.4,0.0
KS_Scott_County,16.0,27.7,32.3,23.9,297.9145978,66946.0,17.8,79.5,0.0,1.0,0.9,0.0
KS_Sedgwick_County,10.4,26.3,32.0,31.2,615.5337693,70743.0,14.1,68.6,8.8,0.6,4.3,0.0
KS_Shawnee_County,6.8,30.4,30.6,32.3,488.1703955,51194.5,12.0,74.5,7.6,0.6,1.2,0.0
KS_Sherman_County,9.7,30.9,37.9,21.4,228.9452167,47115.0,12.0,84.8,0.3,0.2,1.9,0.0
KS_Stafford_County,7.8,30.9,34.9,26.4,183.5283322,42810.5,13.3,83.7,0.7,0.1,0.2,0.0
KS_Thomas_County,7.9,23.2,44.8,24.1,226.4720684,56476.0,5.5,91.2,1.4,0.8,0.5,0.0
KS_Washington_County,6.3,41.2,30.1,22.4,35.53028957,49153.0,3.3,94.3,0.3,0.1,0.1,0.0
KY_Adair_County,14.8,39.4,26.8,18.9,96.09224856,55499.625,1.8,93.4,3.6,0.1,0.1,0.0
KY_Ballard_County,10.8,39.2,33.9,16.1,120.0192031,48594.0,1.2,93.0,3.9,0.2,0.4,0.0
KY_Barren_County,15.8,43.1,24.0,17.2,116.2061031,40593.0,3.0,90.7,3.9,0.2,0.5,0.0
KY_Bath_County,18.0,43.9,23.2,14.9,8.360504975,38123.0,1.5,95.4,1.0,0.1,0.3,0.0
KY_Boone_County,6.8,28.6,30.6,34.0,139.8241751,75313.0,4.1,88.4,3.0,0.1,2.3,0.0
KY_Boyle_County,10.3,35.2,27.8,26.7,224.0375004,41039.0,3.2,85.9,7.1,0.2,0.8,0.0
KY_Bracken_County,11.1,46.9,28.9,13.0,47.52851711,35336.0,1.6,96.4,0.0,0.2,0.5,0.0
KY_Breathitt_County,22.5,38.4,22.2,16.9,14.76559616,37451.0,0.9,97.0,1.0,0.2,0.2,0.0
KY_Campbell_County,7.0,26.7,27.7,38.7,186.8378248,47986.0,1.9,92.4,3.2,0.0,0.9,0.0
KY_Carlisle_County,14.7,47.7,25.1,12.5,39.9920016,30693.0,2.3,94.4,1.6,0.6,0.2,0.0
KY_Carroll_County,19.2,42.3,31.9,6.6,100.4291062,42401.0,6.6,89.1,2.5,0.1,0.3,0.0
KY_Crittenden_County,14.2,44.0,28.8,12.9,54.02485143,61631.0,1.0,96.4,1.3,0.0,0.0,0.0
KY_Floyd_County,22.9,39.0,25.5,12.6,41.31377815,45246.0,0.7,97.3,0.9,0.1,0.3,0.0
KY_Fulton_County,20.0,39.1,27.2,13.7,140.9553641,52294.0,0.7,71.2,24.4,0.1,0.2,0.0
KY_Graves_County,10.5,40.7,30.8,18.0,138.8480948,41606.0,6.1,87.1,4.5,0.2,0.5,0.2
KY_Hardin_County,8.0,30.6,38.8,22.6,115.5364125,50290.0,5.6,76.3,11.3,0.2,2.0,0.3
KY_Harlan_County,25.1,35.8,29.6,9.5,80.70458613,30021.0,0.9,95.2,2.6,0.1,0.4,0.0
KY_Hart_County,22.0,42.9,24.5,10.6,43.07327841,52509.0,1.7,91.7,4.3,0.4,0.5,0.0
KY_Henderson_County,11.5,38.0,32.4,18.0,207.1331478,45485.0,2.4,87.0,7.1,0.1,0.4,0.0
KY_Hopkins_County,12.3,39.9,31.3,16.5,141.5276408,35761.5,1.9,88.8,6.2,0.3,0.5,0.0
KY_Jefferson_County,8.7,26.3,29.9,35.0,576.7462264,88755.75,5.0,68.5,21.0,0.1,2.7,0.0
KY_Jessamine_County,10.3,31.8,28.3,29.6,163.4345166,47752.0,3.2,89.6,3.9,0.3,1.4,0.0
KY_Kenton_County,8.5,27.4,28.6,35.5,198.5963407,57867.0,3.0,88.9,4.3,0.1,1.3,0.0
KY_Knott_County,29.6,29.5,24.9,16.0,18.77816725,40325.0,0.9,97.2,0.4,0.0,0.1,0.1
KY_Knox_County,24.0,39.0,21.8,15.3,75.49543882,39632.0,1.1,96.0,1.2,0.5,0.4,0.0
KY_Letcher_County,23.0,35.6,31.1,10.3,38.10491553,51944.0,0.7,97.7,0.3,0.2,0.2,0.0
KY_Lewis_County,22.8,43.8,24.5,8.8,43.45936549,19575.0,0.2,97.9,0.4,0.8,0.1,0.0
KY_Livingston_County,13.6,41.7,30.1,14.6,85.47921787,70695.0,1.7,95.8,0.2,0.2,0.2,0.0
KY_Logan_County,12.5,43.7,26.9,16.9,145.1108796,41098.0,2.7,88.8,6.3,0.2,0.1,0.0
KY_Marion_County,14.7,44.2,27.0,14.1,89.7979546,42026.0,2.5,87.7,8.5,0.0,0.3,0.0
KY_Meade_County,10.7,39.7,32.3,17.3,65.04621705,62987.5,3.8,89.5,3.2,0.8,0.6,0.0
KY_Muhlenberg_County,16.7,42.8,28.6,12.0,48.10930434,36823.0,1.5,92.1,4.9,0.2,0.2,0.0
KY_Nelson_County,7.9,36.4,34.8,20.8,112.2586439,48946.5,2.1,90.6,5.3,0.1,0.4,0.0
KY_Ohio_County,18.7,39.3,27.4,14.6,133.4000334,35954.0,3.4,94.4,0.9,0.0,0.3,0.0
KY_Pike_County,21.1,39.5,23.7,15.7,37.86683496,35631.0,0.9,97.0,0.8,0.1,0.5,0.0
KY_Robertson_County,15.3,40.2,30.7,13.7,0.0,13882.0,2.2,94.6,1.9,0.0,0.0,0.0
KY_Rockcastle_County,19.6,43.5,24.8,12.1,35.94320973,32063.0,0.8,97.5,0.2,1.0,0.1,0.0
KY_Scott_County,6.4,30.2,33.6,29.7,376.3989829,44479.0,4.3,87.2,4.7,0.2,0.9,0.0
KY_Taylor_County,12.9,36.6,28.7,21.8,198.791026,38337.0,2.3,89.8,4.7,0.0,0.9,0.0
KY_Todd_County,20.8,39.7,24.7,14.7,95.97696553,38410.0,3.8,86.0,7.8,0.1,0.1,0.0
KY_Warren_County,12.2,27.1,28.4,32.3,198.5300329,47429.0,5.1,79.6,9.2,0.4,3.3,0.2
KY_Washington_County,13.3,41.5,24.5,20.7,50.52631579,57241.0,4.3,87.7,5.2,0.0,0.8,0.0
LA_Acadia_Parish,19.7,42.9,23.7,13.6,163.9765931,55533.26666666667,2.4,77.5,17.6,0.1,0.1,0.0
LA_Allen_Parish,20.2,43.3,24.3,12.1,93.98128206,50739.0,4.9,71.1,19.0,1.8,0.7,0.0
LA_Avoyelles_Parish,23.4,35.7,28.5,12.3,777.2585293,41200.5,1.8,65.3,30.1,1.2,0.1,0.1
LA_Bienville_Parish,13.5,48.0,26.1,12.5,386.2384665,42448.0,1.7,54.3,41.5,0.1,0.0,0.0
LA_Calcasieu_Parish,11.8,34.4,30.0,23.8,504.3626086,59185.0,3.2,68.2,24.6,0.3,1.4,0.0
LA_Catahoula_Parish,27.2,37.9,19.5,15.5,439.5389725,37960.0,1.5,66.0,31.9,0.1,0.2,0.0
LA_De_Soto_Parish,17.5,41.7,26.3,14.4,1447.40243,47916.5,2.8,58.2,36.7,1.1,0.2,0.1
LA_East_Baton_Rouge_Parish,9.6,25.8,27.2,37.5,667.0754469,68501.5,4.0,45.2,45.6,0.1,3.4,0.0
LA_Evangeline_Parish,25.1,39.5,22.9,12.6,41.69396629,28099.0,3.4,67.0,27.4,0.1,0.4,0.0
LA_Iberville_Parish,20.2,39.7,24.5,15.7,974.0162436,56501.0,2.5,47.7,48.7,0.3,0.1,0.0
LA_Jefferson_Parish,13.2,29.2,28.9,28.7,440.2358045,41770.5,14.3,53.4,26.1,0.3,4.2,0.0
LA_Lafourche_Parish,19.1,41.4,22.1,17.3,185.2976601,67505.0,4.4,76.9,13.0,2.4,0.8,0.0
LA_Lincoln_Parish,11.1,27.2,24.0,37.6,324.7985827,48771.666666666664,2.9,53.2,40.4,0.2,1.8,0.0
LA_Livingston_Parish,12.6,37.1,30.0,20.3,381.1925134,63595.0,3.5,88.4,5.9,0.2,0.5,0.0
LA_Ouachita_Parish,11.8,33.3,30.0,24.8,462.1687364,55635.0,2.2,58.3,37.4,0.2,1.0,0.0
LA_Plaquemines_Parish,15.1,35.4,32.3,17.1,165.6050955,38721.0,6.7,65.2,20.6,0.8,3.3,0.0
LA_Pointe_Coupee_Parish,18.9,37.1,28.8,15.2,480.0213343,62667.0,2.5,60.4,35.4,0.3,0.2,0.0
LA_Rapides_Parish,13.0,37.6,27.9,21.5,773.792033,36799.0,3.0,61.4,31.9,0.6,1.6,0.0
LA_Red_River_Parish,18.5,51.2,18.0,12.4,742.0733078,62937.5,1.9,57.0,37.5,0.4,0.0,0.0
LA_St._Charles_Parish,9.3,32.2,30.1,28.4,503.6395081,71662.33333333333,5.8,65.5,26.4,0.3,1.1,0.0
LA_St._James_Parish,14.0,39.1,28.6,18.3,579.2570798,76072.0,1.6,48.0,49.6,0.0,0.2,0.0
LA_St._Martin_Parish,16.2,46.5,22.4,14.9,353.2567629,48660.0,2.8,64.4,29.3,0.4,1.0,0.0
LA_St._Mary_Parish,18.9,46.5,22.4,12.2,562.1649889,54574.0,6.8,56.1,30.9,1.1,1.4,0.0
LA_St._Tammany_Parish,8.7,24.6,30.3,36.4,184.8695803,49818.0,5.4,79.1,11.6,0.5,1.5,0.0
LA_Tangipahoa_Parish,17.6,36.0,25.2,21.2,952.8593755,54789.0,4.1,63.5,29.4,0.3,0.7,0.0
LA_Terrebonne_Parish,18.9,38.1,26.5,16.5,382.2650312,58896.0,5.0,67.1,19.2,5.4,0.9,0.1
LA_Union_Parish,13.5,46.3,23.6,16.6,290.905836,45073.0,4.7,68.6,25.3,0.1,0.1,0.1
LA_Vernon_Parish,12.0,39.6,29.9,18.6,222.4080903,66990.5,9.4,70.1,14.1,1.4,1.7,0.4
LA_Washington_Parish,18.4,44.8,26.2,10.7,495.4867619,34266.0,2.1,65.8,30.1,0.3,0.2,0.0
ME_Androscoggin_County,8.2,35.6,33.3,22.9,141.2586893,61183.01369863014,1.8,91.1,1.6,0.2,0.8,0.0
ME_Aroostook_County,9.6,38.0,32.0,20.3,84.21954179,41638.0,1.1,94.5,0.9,1.7,0.4,0.0
ME_Cumberland_County,4.3,20.4,25.5,49.8,132.7700241,73397.0,2.0,90.7,2.8,0.2,2.1,0.0
ME_Hancock_County,4.8,31.2,28.5,35.5,76.57945118,59811.5,1.3,95.1,0.8,0.4,1.0,0.1
ME_Kennebec_County,6.2,34.4,29.7,29.7,168.3668416,60236.0,1.5,94.9,0.8,0.6,0.9,0.0
ME_Lincoln_County,6.1,32.0,24.4,37.6,120.2769303,40922.5,1.1,96.2,0.3,0.5,0.9,0.0
ME_Oxford_County,8.2,40.5,30.2,21.1,113.4835973,39910.0,1.2,95.6,0.3,0.3,0.6,0.0
ME_Penobscot_County,6.5,32.8,30.7,30.0,90.6340471,54236.0,1.3,94.0,0.8,1.0,1.0,0.0
MD_Allegany_County,9.7,40.8,29.3,20.2,364.5217013,87322.14711359404,1.7,87.3,8.0,0.2,0.8,0.0
MD_Anne_Arundel_County,6.6,22.5,28.0,42.9,442.1108318,128578.5,7.3,69.6,15.9,0.1,3.6,0.1
MD_Baltimore_County,8.4,24.8,26.4,40.4,508.0101821,76979.5,5.1,58.7,27.5,0.2,5.9,0.0
MD_Calvert_County,5.5,28.8,30.0,35.7,127.0942929,119254.0,3.6,78.8,11.7,0.2,1.6,0.0
MD_Caroline_County,15.1,39.3,26.5,19.0,351.7572569,43818.0,6.9,76.3,13.2,0.1,0.6,0.0
MD_Dorchester_County,12.6,39.6,28.0,19.9,508.2669933,55368.5,5.0,63.8,26.8,0.1,1.0,0.0
MD_Frederick_County,7.1,23.9,26.8,42.3,256.8255533,91887.0,8.8,74.8,8.8,0.2,4.5,0.1
MD_Garrett_County,9.6,41.8,23.9,24.7,230.8541604,33602.0,1.1,96.6,0.6,0.1,0.4,0.0
MD_Harford_County,6.3,26.2,29.9,37.7,279.2769296,89286.0,4.2,77.0,13.1,0.2,2.6,0.0
MD_Howard_County,4.6,12.9,19.0,63.6,190.4261606,59387.0,6.5,54.1,18.1,0.2,17.3,0.0
MD_Montgomery_County,8.8,13.1,18.3,59.8,184.719434,151535.33333333334,19.0,45.0,17.6,0.1,14.7,0.0
MD_Prince_George's_County,12.8,25.4,26.9,34.9,555.679764,106972.77777777778,17.4,13.3,62.3,0.2,4.3,0.0
MD_Talbot_County,8.3,23.0,27.7,41.0,234.6365769,70246.5,6.5,77.6,11.4,0.1,1.4,0.1
MD_Washington_County,11.9,36.2,29.2,22.6,258.7105918,78837.9,4.5,80.4,10.0,0.1,1.7,0.0
MD_Wicomico_County,12.2,31.7,27.2,28.8,549.080241,57878.0,5.0,63.9,25.1,0.2,3.2,0.1
MD_Worcester_County,7.2,30.0,32.2,30.6,360.3254553,74971.0,3.4,80.0,13.4,0.2,1.3,0.1
MA_Barnstable_County,4.3,22.2,28.6,44.9,421.4149495,84895.81018518518,2.7,90.2,2.7,0.4,1.5,0.1
MA_Berkshire_County,7.0,29.2,27.8,36.1,333.371918,90115.0,4.3,89.0,2.6,0.2,1.6,0.0
MA_Bristol_County,14.2,30.2,26.4,29.3,515.394913,80409.0,7.3,82.8,3.5,0.0,2.2,0.0
MA_Essex_County,10.3,24.4,24.2,41.2,374.1394007,84180.5,19.6,72.0,3.1,0.1,3.4,0.0
MA_Hampden_County,13.9,30.4,27.5,28.2,583.3274487,79549.0,23.9,64.1,7.8,0.1,2.2,0.0
MA_Middlesex_County,6.4,18.1,17.7,57.8,211.2954517,100743.66666666667,7.7,73.3,4.8,0.1,11.2,0.0
MA_Nantucket_County,3.8,18.2,27.3,50.7,490.4317723,97163.5,8.6,73.8,8.0,0.6,2.4,0.1
MA_Norfolk_County,5.8,18.1,20.6,55.5,185.0823347,93921.0,4.2,76.7,6.3,0.1,10.3,0.0
MA_Plymouth_County,7.0,26.8,26.9,39.3,365.0020422,82014.2,3.7,81.9,8.8,0.1,1.2,0.0
MA_Worcester_County,8.4,26.9,26.7,38.1,430.9694898,58322.333333333336,10.8,77.9,4.3,0.2,4.7,0.0
MI_Alcona_County,9.6,37.9,33.1,19.4,132.3501607,59469.48911070781,1.4,96.0,0.3,0.5,0.4,0.0
MI_Alpena_County,7.3,36.2,39.6,16.8,182.1869307,41780.0,1.3,96.0,0.5,0.4,0.4,0.1
MI_Antrim_County,6.9,31.1,32.1,30.0,154.0436457,46965.0,2.1,95.0,0.3,0.8,0.3,0.0
MI_Barry_County,6.6,35.8,33.6,24.1,155.6762611,52982.0,2.7,94.6,0.4,0.2,0.5,0.0
MI_Bay_County,8.9,34.0,36.8,20.3,302.343867,19841.0,5.2,90.4,1.5,0.2,0.6,0.0
MI_Benzie_County,7.0,29.0,31.2,32.8,74.59260959,50076.0,2.4,93.9,0.3,1.4,0.4,0.0
MI_Berrien_County,9.2,28.0,33.8,29.0,432.2005514,50856.0,5.2,75.1,14.6,0.3,1.9,0.0
MI_Branch_County,11.1,41.5,32.0,15.4,203.8992875,43419.0,4.5,90.9,2.3,0.3,0.5,0.0
MI_Charlevoix_County,6.0,27.8,33.7,32.5,145.4322783,49301.0,1.8,94.0,0.4,1.2,0.4,0.1
MI_Clinton_County,4.7,25.6,37.1,32.6,130.3118362,40708.5,4.4,90.2,1.7,0.1,1.5,0.0
MI_Eaton_County,5.1,26.4,38.3,30.3,174.4379223,59075.0,5.2,83.4,6.5,0.5,2.1,0.0
MI_Emmet_County,4.6,25.2,33.2,37.0,126.7350634,44800.5,1.6,91.4,0.5,2.2,0.6,0.1
MI_Houghton_County,7.1,30.6,28.8,33.6,66.25258799,42457.0,1.5,92.4,0.7,0.3,2.9,0.0
MI_Huron_County,9.0,42.0,32.8,16.2,124.1310824,46726.333333333336,2.3,95.5,0.4,0.3,0.6,0.0
MI_Iosco_County,10.5,36.3,37.0,16.1,208.4234535,46670.0,2.0,94.3,0.7,0.8,0.6,0.0
MI_Isabella_County,7.5,31.5,30.8,30.2,214.3790107,0.0,3.8,85.8,2.5,2.5,1.6,0.0
MI_Kalamazoo_County,5.7,22.5,31.4,40.4,375.8885967,74723.0,4.7,78.0,10.6,0.2,2.4,0.0
MI_Kalkaska_County,11.9,39.3,32.9,15.9,255.8734589,49809.0,1.8,94.7,0.7,0.6,0.4,0.0
MI_Kent_County,7.9,24.0,30.0,38.1,395.6892392,56496.0,10.3,74.4,9.3,0.3,2.8,0.0
MI_Livingston_County,4.1,25.1,33.0,37.8,88.37418606,66367.0,2.3,94.6,0.6,0.2,0.9,0.1
MI_Luce_County,7.6,37.5,37.0,17.9,276.837896,42108.0,3.2,78.2,6.4,6.3,0.2,0.0
MI_Macomb_County,9.6,29.4,34.9,26.1,290.7218207,75657.75,2.5,80.2,10.9,0.2,3.7,0.0
MI_Marquette_County,4.7,28.7,32.5,34.1,163.9586411,43700.0,1.4,92.4,1.6,0.8,0.9,0.0
MI_Mason_County,6.7,35.0,35.0,23.3,276.1754938,38291.0,4.5,91.7,0.9,0.8,0.5,0.0
MI_Menominee_County,7.0,42.1,33.5,17.5,180.7406162,47858.0,1.7,93.3,0.3,2.3,0.4,0.0
MI_Monroe_County,8.5,33.8,36.0,21.6,265.3348939,57039.0,3.5,91.5,2.3,0.3,0.6,0.0
MI_Montmorency_County,11.9,40.9,32.9,14.3,74.86631016,42723.333333333336,1.3,96.2,0.2,0.8,0.0,0.0
MI_Muskegon_County,8.3,34.4,36.8,20.5,529.2150075,61840.5,5.4,76.5,13.5,0.5,0.5,0.0
MI_Oakland_County,5.4,18.2,27.6,48.9,206.391478,83112.0,3.9,72.9,13.6,0.2,6.8,0.0
MI_Ogemaw_County,12.9,38.2,35.6,13.3,249.5996986,35986.0,2.0,95.0,0.3,1.2,0.6,0.0
MI_Ontonagon_County,6.7,44.4,33.8,15.0,158.1777918,39196.0,1.4,95.2,0.3,1.0,0.1,0.1
MI_Osceola_County,11.2,41.7,31.9,15.2,240.7670149,30592.0,1.7,94.9,1.0,0.8,0.3,0.0
MI_Otsego_County,6.4,31.5,35.3,26.8,194.7863567,45478.0,1.6,94.7,0.4,0.5,0.5,0.0
MI_Presque_Isle_County,9.2,37.0,34.6,19.2,91.86954525,46864.0,1.2,95.8,0.5,0.4,0.4,0.0
MI_Roscommon_County,9.2,34.7,39.0,17.1,191.5549263,46692.0,1.6,95.3,0.3,0.9,0.2,0.0
MI_Saginaw_County,9.5,32.5,35.7,22.3,828.830479,42413.5,8.3,69.7,18.1,0.2,1.2,0.0
MI_St._Clair_County,8.2,33.5,38.9,19.4,259.2401025,66316.5,3.2,91.3,2.0,0.1,0.7,0.0
MI_St._Joseph_County,13.2,36.6,33.8,16.4,311.6593399,54892.5,7.5,86.8,2.5,0.2,0.5,0.0
MI_Shiawassee_County,8.0,35.8,38.0,18.2,227.8664731,17499.0,2.9,94.3,0.4,0.2,0.5,0.0
MI_Tuscola_County,9.5,44.7,31.6,14.2,165.8588725,51892.0,3.2,93.7,1.1,0.3,0.3,0.0
MI_Van_Buren_County,11.7,32.2,34.6,21.4,282.2874561,42101.0,11.2,81.5,3.1,0.4,0.6,0.1
MI_Washtenaw_County,4.3,14.6,23.9,57.2,294.4331527,84671.0,4.5,70.6,11.7,0.2,8.7,0.0
MI_Wayne_County,12.4,29.6,32.2,25.8,1065.188284,73988.33333333333,5.7,49.7,38.9,0.3,3.1,0.0
MI_Wexford_County,9.5,35.9,34.3,20.2,260.3767805,45863.0,1.8,94.8,0.6,0.5,0.7,0.0
MN_Aitkin_County,8.2,37.7,37.0,17.2,139.7535256,73758.31559633027,1.3,94.1,0.5,2.2,0.4,0.0
MN_Benton_County,8.7,28.8,39.6,22.9,142.8061407,23020.5,2.2,91.5,2.8,0.3,1.1,0.0
MN_Big_Stone_County,8.1,38.6,33.2,20.1,0.0,40136.0,1.4,98.0,0.3,0.0,0.0,0.0
MN_Blue_Earth_County,5.2,25.0,34.2,35.5,242.6443658,55200.0,3.2,88.9,3.3,0.3,2.1,0.0
MN_Brown_County,6.8,35.7,33.8,23.7,23.68545713,75507.0,4.1,93.9,0.3,0.1,0.7,0.1
MN_Carver_County,3.8,17.9,28.6,49.7,62.78646324,84094.6,4.1,89.6,1.5,0.2,2.5,0.0
